method_key,method_label,checkpoint_step,fvd,psnr,ssim,sharpness,fft_hf,motion,lowfreq_motion,temporal_delta,source_file
frame_temporal_pool_2epoch,"Frame temporal pool, 2 epoch",12000,77.24628061973252,18.49857425075995,0.7710038412295093,0.13672723276132887,nan,0.49744289627365357,nan,8.33100209236145,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_temporal_pool_2epoch,"Frame temporal pool, 2 epoch",14000,79.22466746004667,18.340473445357176,0.7720765298550023,0.1346824279724102,nan,0.49594862796733963,nan,8.203336477279663,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_temporal_pool_2epoch,"Frame temporal pool, 2 epoch",15984,86.61756898357265,18.083239666977892,0.7530349963338279,0.12165470374057386,nan,0.49063328001482354,nan,8.37072525024414,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",0,69.05365885118673,17.886726000336736,0.7510266876866176,0.2733695631041923,nan,0.7816790746982949,nan,10.086456155776977,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",100,67.06832515228007,17.562994967199426,0.748328028609204,0.24726908587793045,nan,0.7422739255329907,nan,9.56098484992981,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",250,68.94896646629357,17.357723191085107,0.7252180539655032,0.18246981291374964,nan,0.621213534240258,nan,8.831609296798707,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",500,69.60442049191707,17.319495032866577,0.7445655225774503,0.1778139743251608,nan,0.6378549616132589,nan,8.959375381469727,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",1000,73.11747723743733,17.574495352277125,0.7425521323878792,0.1527412006341043,nan,0.6077575837920841,nan,9.0459810256958,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",1500,81.25351803339089,17.696858675468818,0.732648817976596,0.16025565405451797,nan,0.6222025256139794,nan,9.115373468399047,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",2000,71.90411580534621,17.749946071663167,0.7471630959098532,0.1566968253909,nan,0.6186307295793128,nan,9.04854769706726,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",2500,74.84939512664232,18.61185546241816,0.7759812045564773,0.13741558423327466,nan,0.5071856524433078,nan,8.487088108062744,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",3000,86.83814893298057,17.81515751637433,0.7529662513855186,0.11569677688330375,nan,0.4722775945921135,nan,8.16369571685791,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",4000,65.36449242496022,17.63490736662886,0.7334181237923107,0.15043020747783314,nan,0.6126198666528155,nan,9.085933494567872,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",5000,77.6237787105336,18.03486135475122,0.7563556035949922,0.13601156045917612,nan,0.5618617644853898,nan,8.597846794128419,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",6000,75.70775259201054,17.974575219801828,0.7408246201061871,0.1421777229733302,nan,0.5782686392698009,nan,8.87694001197815,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",7000,87.39936792334598,18.333418965805702,0.7679073335531531,0.12324345104302206,nan,0.5310505005755302,nan,8.471306562423706,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",7992,73.84429708840435,18.172908768078713,0.7589258637400619,0.13052131290637392,nan,0.5325964890394421,nan,8.4928729057312,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",10000,96.71765216936515,18.091522437830847,0.7560999491743574,0.10768567002296814,nan,0.4793435561004413,nan,8.154578495025635,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",12000,66.33836268999514,18.218894620194487,0.7602434335480145,0.15035312302250475,nan,0.5890495421487161,nan,8.771245002746582,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",14000,61.89878358266921,17.390662422316833,0.7391812349220742,0.13964514443871454,nan,0.5302896788202769,nan,8.24565086364746,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
frame_transformer_2epoch,"Frame transformer, 2 epoch",15984,64.73390938992983,18.023591881161366,0.763382286207222,0.15236212120458595,nan,0.5943780791695035,nan,8.830659818649291,data/benchmarks/frame_action_2epoch_checkpoint_sweep_seed231_all5/frame_action_2epoch_checkpoint_sweep_summary_with_fvd.csv
hfteacher_v1,Temporal bottleneck HF-teacher v1,0,68.84957475809631,17.860470244979687,0.7626198711879757,0.2665506184562735,0.8261375466770058,0.7871172377627403,0.7830216068489726,9.943131732940675,data/benchmarks/frame_temporal_bottleneck_hfteacher_checkpoint_sweep_seed231_all5/frame_temporal_bottleneck_hfteacher_summary_with_fvd.csv
hfteacher_v1,Temporal bottleneck HF-teacher v1,100,71.3032504982566,18.11093505801684,0.7630956273636713,0.22495211994432607,0.7486230310093482,0.7381124039044888,0.7322799782020316,9.644182872772216,data/benchmarks/frame_temporal_bottleneck_hfteacher_checkpoint_sweep_seed231_all5/frame_temporal_bottleneck_hfteacher_summary_with_fvd.csv
hfteacher_v1,Temporal bottleneck HF-teacher v1,250,64.79880788224577,18.833430634120834,0.7770638186005687,0.1573055907317973,0.5726283834875238,0.5869736266552039,0.584500067898348,8.893826341629028,data/benchmarks/frame_temporal_bottleneck_hfteacher_checkpoint_sweep_seed231_all5/frame_temporal_bottleneck_hfteacher_summary_with_fvd.csv
hfteacher_v1,Temporal bottleneck HF-teacher v1,500,71.59321890241534,18.726528828528963,0.7725306716747115,0.14133867230223723,0.5268965029449786,0.557163862924601,0.5535461092577746,8.619312572479249,data/benchmarks/frame_temporal_bottleneck_hfteacher_checkpoint_sweep_seed231_all5/frame_temporal_bottleneck_hfteacher_summary_with_fvd.csv
hfteacher_v1,Temporal bottleneck HF-teacher v1,1000,69.12385717522127,18.723027190173454,0.7720644736373756,0.1327004418593492,0.5076454434341116,0.5315544165790416,0.5295171919268138,8.515195894241334,data/benchmarks/frame_temporal_bottleneck_hfteacher_checkpoint_sweep_seed231_all5/frame_temporal_bottleneck_hfteacher_summary_with_fvd.csv
hfteacher_v1,Temporal bottleneck HF-teacher v1,1500,79.010614910984,18.589812954329467,0.7649988134732935,0.12604265155593958,0.4819812053240538,0.5178467552246925,0.5147523238785081,8.429141664505005,data/benchmarks/frame_temporal_bottleneck_hfteacher_checkpoint_sweep_seed231_all5/frame_temporal_bottleneck_hfteacher_summary_with_fvd.csv
hfteacher_v1,Temporal bottleneck HF-teacher v1,2000,85.1991145626676,18.61589622074669,0.7675948178362126,0.11624774205859642,0.44525692563358366,0.49775613814229136,0.49351278281332334,8.285700368881226,data/benchmarks/frame_temporal_bottleneck_hfteacher_checkpoint_sweep_seed231_all5/frame_temporal_bottleneck_hfteacher_summary_with_fvd.csv
